기준일자,대륙명,국가명,목적구분,인원,전년동기,증감률
201002,아메리카,미국,상용,997,1455,-31.5
201002,아메리카,미국,공용,1315,1775,-25.9
201002,아메리카,미국,유학연수,391,320,22.2
201002,아메리카,미국,기타,12106,10508,15.2
201002,아메리카,캐나다,전체,8503,7729,10
201002,아메리카,캐나다,관광,5033,4525,11.2
201002,아메리카,캐나다,상용,68,103,-34
201002,아메리카,캐나다,공용,1,0,0
201002,아메리카,캐나다,유학연수,31,47,-34
201002,아메리카,캐나다,기타,3370,3054,10.3
201002,아메리카,브라질,전체,792,655,20.9
201002,아메리카,브라질,관광,442,368,20.1
201002,아메리카,브라질,상용,45,26,73.1
201002,아메리카,브라질,공용,2,2,0
201002,아메리카,브라질,유학연수,21,10,110
201002,아메리카,브라질,기타,282,249,13.3
201002,아메리카,멕시코,전체,429,305,40.7
201002,아메리카,멕시코,관광,287,208,38
201002,아메리카,멕시코,상용,8,6,33.3
201002,아메리카,멕시코,공용,1,0,0
201002,아메리카,멕시코,유학연수,26,16,62.5
201002,아메리카,멕시코,기타,107,75,42.7
201002,아메리카,아메리카 기타,전체,955,1102,-13.3
201002,아메리카,아메리카 기타,관광,578,513,12.7
201002,아메리카,아메리카 기타,상용,13,20,-35
201002,아메리카,아메리카 기타,공용,5,6,-16.7
201002,아메리카,아메리카 기타,유학연수,68,50,36
201002,아메리카,아메리카 기타,기타,291,513,-43.3
201002,유럽,연도대륙,전체,40098,44461,-9.8
201002,유럽,연도대륙,관광,24259,27853,-12.9
201002,유럽,연도대륙,상용,1659,1622,2.3
201002,유럽,연도대륙,공용,83,53,56.6
201002,유럽,연도대륙,유학연수,1018,618,64.7
201002,유럽,연도대륙,기타,13079,14315,-8.6
201002,유럽,러시아,전체,8674,8854,-2
201002,유럽,러시아,관광,3156,3344,-5.6
201002,유럽,러시아,상용,429,462,-7.1
201002,유럽,러시아,공용,8,5,60
201002,유럽,러시아,유학연수,220,139,58.3
201002,유럽,러시아,기타,4861,4904,-0.9
201002,유럽,영국,전체,6470,7381,-12.3
201002,유럽,영국,관광,4958,5623,-11.8
201002,유럽,영국,상용,280,252,11.1
201002,유럽,영국,공용,4,1,300
201002,유럽,영국,유학연수,21,16,31.3
201002,유럽,영국,기타,1207,1489,-18.9
201002,유럽,독일,전체,6486,8691,-25.4
201002,유럽,독일,관광,4849,6504,-25.4
201002,유럽,독일,상용,157,168,-6.5
201002,유럽,독일,공용,12,17,-29.4
201002,유럽,독일,유학연수,150,97,54.6
201002,유럽,독일,기타,1318,1905,-30.8
201002,유럽,프랑스,전체,4252,4249,0.1
201002,유럽,프랑스,관광,2831,3047,-7.1
201002,유럽,프랑스,상용,253,210,20.5
201002,유럽,프랑스,공용,35,19,84.2
201002,유럽,프랑스,유학연수,230,134,71.6
201002,유럽,프랑스,기타,903,839,7.6
201002,유럽,이탈리아,전체,1256,1261,-0.4
201002,유럽,이탈리아,관광,1106,1137,-2.7
201002,유럽,이탈리아,상용,28,19,47.4
201002,유럽,이탈리아,공용,2,7,-71.4
201002,유럽,이탈리아,유학연수,19,13,46.2
201002,유럽,이탈리아,기타,101,85,18.8
201002,유럽,네덜란드,전체,1380,1463,-5.7
201002,유럽,네덜란드,관광,960,1057,-9.2
201002,유럽,네덜란드,상용,26,36,-27.8
201002,유럽,네덜란드,공용,1,0,0
201002,유럽,네덜란드,유학연수,34,25,36
201002,유럽,네덜란드,기타,359,345,4.1
201002,유럽,우크라이나,전체,1615,1796,-10.1
201002,유럽,우크라이나,관광,318,268,18.7
201002,유럽,우크라이나,상용,15,15,0
201002,유럽,우크라이나,공용,0,0,0
201002,유럽,우크라이나,유학연수,23,10,130
201002,유럽,우크라이나,기타,1259,1503,-16.2
201002,유럽,스페인,전체,600,493,21.7
201002,유럽,스페인,관광,478,394,21.3
201002,유럽,스페인,상용,11,15,-26.7
201002,유럽,스페인,공용,5,2,150
201002,유럽,스페인,유학연수,25,4,525
201002,유럽,스페인,기타,81,78,3.8
201002,유럽,루마니아,전체,467,498,-6.2
201002,유럽,루마니아,관광,173,155,11.6
201002,유럽,루마니아,상용,9,10,-10
201002,유럽,루마니아,공용,0,0,0
201002,유럽,루마니아,유학연수,2,7,-71.4
201002,유럽,루마니아,기타,283,326,-13.2
201002,유럽,노르웨이,전체,814,938,-13.2
201002,유럽,노르웨이,관광,474,643,-26.3
201002,유럽,노르웨이,상용,241,185,30.3
201002,유럽,노르웨이,공용,0,0,0
201002,유럽,노르웨이,유학연수,12,2,500
201002,유럽,노르웨이,기타,87,108,-19.4
201002,유럽,스웨덴,전체,855,859,-0.5
201002,유럽,스웨덴,관광,634,618,2.6
201002,유럽,스웨덴,상용,52,53,-1.9
201002,유럽,스웨덴,공용,8,2,300
201002,유럽,스웨덴,유학연수,36,31,16.1
201002,유럽,스웨덴,기타,125,155,-19.4
201002,유럽,폴란드,전체,751,547,37.3
201002,유럽,폴란드,관광,321,246,30.5
201002,유럽,폴란드,상용,7,17,-58.8
201002,유럽,폴란드,공용,0,0,0
201002,유럽,폴란드,유학연수,28,20,40
201002,유럽,폴란드,기타,395,264,49.6
201002,유럽,스위스,전체,534,659,-19
201002,유럽,스위스,관광,454,563,-19.4
201002,유럽,스위스,상용,14,19,-26.3
201002,유럽,스위스,공용,0,0,0
201002,유럽,스위스,유학연수,18,7,157.1
201002,유럽,스위스,기타,48,70,-31.4
201002,유럽,포르투갈,전체,415,306,35.6
201002,유럽,포르투갈,관광,370,261,41.8
201002,유럽,포르투갈,상용,7,2,250
201002,유럽,포르투갈,공용,0,0,0
201002,유럽,포르투갈,유학연수,1,1,0
201002,유럽,포르투갈,기타,37,42,-11.9
201002,유럽,오스트리아,전체,579,708,-18.2
201002,유럽,오스트리아,관광,435,577,-24.6
201002,유럽,오스트리아,상용,10,5,100
201002,유럽,오스트리아,공용,3,0,0
201002,유럽,오스트리아,유학연수,24,23,4.3
201002,유럽,오스트리아,기타,107,103,3.9
201002,유럽,핀란드,전체,551,752,-26.7
201002,유럽,핀란드,관광,354,516,-31.4
201002,유럽,핀란드,상용,10,11,-9.1
201002,유럽,핀란드,공용,1,0,0
201002,유럽,핀란드,유학연수,57,33,72.7
201002,유럽,핀란드,기타,129,192,-32.8
201002,유럽,벨기에,전체,450,440,2.3
201002,유럽,벨기에,관광,324,345,-6.1
201002,유럽,벨기에,상용,17,11,54.5
201002,유럽,벨기에,공용,1,0,0
201002,유럽,벨기에,유학연수,8,5,60
201002,유럽,벨기에,기타,100,79,26.6
201002,유럽,크로아티아,전체,497,582,-14.6
201002,유럽,크로아티아,관광,195,169,15.4
201002,유럽,크로아티아,상용,12,37,-67.6
201002,유럽,크로아티아,공용,3,0,0
201002,유럽,크로아티아,유학연수,1,0,0
201002,유럽,크로아티아,기타,286,376,-23.9
201002,유럽,그리스,전체,444,632,-29.7
201002,유럽,그리스,관광,230,289,-20.4
201002,유럽,그리스,상용,29,27,7.4
201002,유럽,그리스,공용,0,0,0
201002,유럽,그리스,유학연수,1,0,0
201002,유럽,그리스,기타,184,316,-41.8
201002,유럽,불가리아,전체,547,555,-1.4
201002,유럽,불가리아,관광,104,136,-23.5
201002,유럽,불가리아,상용,0,0,0
201002,유럽,불가리아,공용,0,0,0
201002,유럽,불가리아,유학연수,9,0,0
201002,유럽,불가리아,기타,434,419,3.6
201002,유럽,덴마크,전체,470,528,-11
201002,유럽,덴마크,관광,338,406,-16.7
201002,유럽,덴마크,상용,21,26,-19.2
201002,유럽,덴마크,공용,0,0,0
201002,유럽,덴마크,유학연수,7,7,0
201002,유럽,덴마크,기타,104,89,16.9
201002,유럽,아일랜드,전체,511,451,13.3
201002,유럽,아일랜드,관광,283,316,-10.4
201002,유럽,아일랜드,상용,8,9,-11.1
201002,유럽,아일랜드,공용,0,0,0
201002,유럽,아일랜드,유학연수,6,0,0
201002,유럽,아일랜드,기타,214,126,69.8
201002,유럽,유럽 기타,전체,1480,1818,-18.6
201002,유럽,유럽 기타,관광,914,1239,-26.2
201002,유럽,유럽 기타,상용,23,33,-30.3
201002,유럽,유럽 기타,공용,0,0,0
201002,유럽,유럽 기타,유학연수,86,44,95.5
201002,유럽,유럽 기타,기타,457,502,-9
201002,오세아니아,연도대륙,전체,7853,6712,17
201002,오세아니아,연도대륙,관광,5836,4717,23.7
201002,오세아니아,연도대륙,상용,431,426,1.2
201002,오세아니아,연도대륙,공용,30,21,42.9
201002,오세아니아,연도대륙,유학연수,45,32,40.6
201002,오세아니아,연도대륙,기타,1511,1516,-0.3
201002,오세아니아,오스트레일리아,전체,5957,4759,25.2
201002,오세아니아,오스트레일리아,관광,4516,3426,31.8
201002,오세아니아,오스트레일리아,상용,390,392,-0.5
201002,오세아니아,오스트레일리아,공용,29,18,61.1
201002,오세아니아,오스트레일리아,유학연수,36,25,44
201002,오세아니아,오스트레일리아,기타,986,898,9.8
201002,오세아니아,뉴질랜드,전체,1487,1423,4.5
201002,오세아니아,뉴질랜드,관광,1056,995,6.1
201002,오세아니아,뉴질랜드,상용,41,33,24.2
201002,오세아니아,뉴질랜드,공용,1,2,-50
201002,오세아니아,뉴질랜드,유학연수,4,3,33.3
201002,오세아니아,뉴질랜드,기타,385,390,-1.3
201002,오세아니아,오세아니아 기타,전체,409,530,-22.8
201002,오세아니아,오세아니아 기타,관광,264,296,-10.8
201002,오세아니아,오세아니아 기타,상용,0,1,-100
201002,오세아니아,오세아니아 기타,공용,0,1,-100
201002,오세아니아,오세아니아 기타,유학연수,5,4,25
201002,오세아니아,오세아니아 기타,기타,140,228,-38.6
201002,아프리카,연도대륙,전체,2350,2188,7.4
201002,아프리카,연도대륙,관광,691,695,-0.6
201002,아프리카,연도대륙,상용,612,598,2.3
201002,아프리카,연도대륙,공용,25,15,66.7
201002,아프리카,연도대륙,유학연수,149,135,10.4
201002,아프리카,연도대륙,기타,873,745,17.2
201002,아프리카,남아프리카공화국,전체,876,668,31.1
201002,아프리카,남아프리카공화국,관광,278,227,22.5
201002,아프리카,남아프리카공화국,상용,24,15,60
201002,아프리카,남아프리카공화국,공용,0,0,0
201002,아프리카,남아프리카공화국,유학연수,2,0,0
201002,아프리카,남아프리카공화국,기타,572,426,34.3
201002,아프리카,아프리카 기타,전체,1474,1520,-3
201002,아프리카,아프리카 기타,관광,413,468,-11.8
201002,아프리카,아프리카 기타,상용,588,583,0.9
201002,아프리카,아프리카 기타,공용,25,15,66.7
201002,아프리카,아프리카 기타,유학연수,147,135,8.9
201002,아프리카,아프리카 기타,기타,301,319,-5.6
201002,기타,연도대륙,전체,10,20,-50
201002,기타,연도대륙,관광,6,19,-68.4
201002,기타,연도대륙,상용,0,1,-100
201002,기타,연도대륙,공용,0,0,0
201002,기타,연도대륙,유학연수,1,0,0
201002,기타,연도대륙,기타,3,0,0
201002,기타,기타,전체,10,20,-50
201002,기타,기타,관광,6,19,-68.4
201002,기타,기타,상용,0,1,-100
201002,기타,기타,공용,0,0,0
201002,기타,기타,유학연수,1,0,0
201002,기타,기타,기타,3,0,0
201002,교포,연도대륙,전체,21338,15368,38.8
201002,교포,연도대륙,관광,0,0,0
201002,교포,연도대륙,상용,0,0,0
201002,교포,연도대륙,공용,0,0,0
201002,교포,연도대륙,유학연수,0,0,0
201002,교포,연도대륙,기타,21338,15368,38.8
201002,교포,교포,전체,21338,15368,38.8
201002,교포,교포,관광,0,0,0
201002,교포,교포,상용,0,0,0
201002,교포,교포,공용,0,0,0
201002,교포,교포,유학연수,0,0,0
201002,교포,교포,기타,21338,15368,38.8
201003,대륙전체,연도,전체,769894,724117,6.3
201003,대륙전체,연도,관광,545442,523411,4.2
201003,대륙전체,연도,상용,26559,25164,5.5
201003,대륙전체,연도,공용,2369,2141,10.6
201003,대륙전체,연도,유학연수,17586,11146,57.8
201003,대륙전체,연도,기타,177938,162255,9.7
201003,아시아,연도대륙,전체,602029,571528,5.3
201003,아시아,연도대륙,관광,448566,433999,3.4
201003,아시아,연도대륙,상용,21479,20147,6.6
201003,아시아,연도대륙,공용,577,499,15.6
201003,아시아,연도대륙,유학연수,17065,10695,59.6
201003,아시아,연도대륙,기타,114342,106188,7.7
201003,아시아,중국,전체,141457,111915,26.4
201003,아시아,중국,관광,50330,33711,49.3
201003,아시아,중국,상용,13549,13827,-2
201003,아시아,중국,공용,174,77,126
201003,아시아,중국,유학연수,14924,9097,64.1
201003,아시아,중국,기타,62480,55203,13.2
201003,아시아,일본,전체,306126,326874,-6.3
201003,아시아,일본,관광,299820,320645,-6.5
201003,아시아,일본,상용,1483,1567,-5.4
201003,아시아,일본,공용,124,151,-17.9
201003,아시아,일본,유학연수,519,472,10
201003,아시아,일본,기타,4180,4039,3.5
201003,아시아,대만,전체,27894,27797,0.3
201003,아시아,대만,관광,27050,27117,-0.2
201003,아시아,대만,상용,45,44,2.3
201003,아시아,대만,공용,12,11,9.1
201003,아시아,대만,유학연수,93,69,34.8
201003,아시아,대만,기타,694,556,24.8
201003,아시아,홍콩,전체,17924,13774,30.1
201003,아시아,홍콩,관광,17226,12892,33.6
201003,아시아,홍콩,상용,81,65,24.6
201003,아시아,홍콩,공용,1,0,0
201003,아시아,홍콩,유학연수,21,19,10.5
201003,아시아,홍콩,기타,595,798,-25.4
201003,아시아,마카오,전체,435,357,21.8
201003,아시아,마카오,관광,434,352,23.3
201003,아시아,마카오,상용,0,5,-100
201003,아시아,마카오,공용,0,0,0
201003,아시아,마카오,유학연수,1,0,0
201003,아시아,마카오,기타,0,0,0
201003,아시아,필리핀,전체,27441,24950,10
201003,아시아,필리핀,관광,7184,4913,46.2
201003,아시아,필리핀,상용,284,132,115.2
201003,아시아,필리핀,공용,73,62,17.7
201003,아시아,필리핀,유학연수,57,59,-3.4
201003,아시아,필리핀,기타,19843,19784,0.3
201003,아시아,인도네시아,전체,6030,5925,1.8
201003,아시아,인도네시아,관광,2052,1928,6.4
201003,아시아,인도네시아,상용,585,296,97.6
201003,아시아,인도네시아,공용,14,8,75
201003,아시아,인도네시아,유학연수,75,42,78.6
201003,아시아,인도네시아,기타,3304,3651,-9.5
201003,아시아,태국,전체,25158,17925,40.4
201003,아시아,태국,관광,20346,13354,52.4
201003,아시아,태국,상용,59,47,25.5
201003,아시아,태국,공용,35,18,94.4
201003,아시아,태국,유학연수,67,65,3.1
201003,아시아,태국,기타,4651,4441,4.7
201003,아시아,베트남,전체,7674,6386,20.2
201003,아시아,베트남,관광,2343,2538,-7.7
201003,아시아,베트남,상용,607,400,51.8
201003,아시아,베트남,공용,18,8,125
201003,아시아,베트남,유학연수,378,200,89
201003,아시아,베트남,기타,4328,3240,33.6
201003,아시아,인도,전체,6810,6687,1.8
201003,아시아,인도,관광,1188,1553,-23.5
201003,아시아,인도,상용,2018,1375,46.8
201003,아시아,인도,공용,10,25,-60
201003,아시아,인도,유학연수,69,60,15
201003,아시아,인도,기타,3525,3674,-4.1
201003,아시아,말레이시아,전체,8333,6155,35.4
201003,아시아,말레이시아,관광,6794,4674,45.4
201003,아시아,말레이시아,상용,60,38,57.9
201003,아시아,말레이시아,공용,2,2,0
201003,아시아,말레이시아,유학연수,50,48,4.2
201003,아시아,말레이시아,기타,1427,1393,2.4
201003,아시아,싱가포르,전체,7409,6404,15.7
201003,아시아,싱가포르,관광,6216,4983,24.7
201003,아시아,싱가포르,상용,162,114,42.1
201003,아시아,싱가포르,공용,4,6,-33.3
201003,아시아,싱가포르,유학연수,13,5,160
201003,아시아,싱가포르,기타,1014,1296,-21.8
201003,아시아,몽골,전체,3293,2984,10.4
201003,아시아,몽골,관광,2139,1581,35.3
201003,아시아,몽골,상용,253,230,10
201003,아시아,몽골,공용,3,5,-40
201003,아시아,몽골,유학연수,404,257,57.2
201003,아시아,몽골,기타,494,911,-45.8
201003,아시아,우즈베키스탄,전체,1510,1219,23.9
201003,아시아,우즈베키스탄,관광,239,179,33.5
201003,아시아,우즈베키스탄,상용,419,379,10.6
201003,아시아,우즈베키스탄,공용,1,12,-91.7
201003,아시아,우즈베키스탄,유학연수,43,49,-12.2
201003,아시아,우즈베키스탄,기타,808,600,34.7
201003,아시아,미얀마,전체,5412,4752,13.9
201003,아시아,미얀마,관광,990,637,55.4
201003,아시아,미얀마,상용,64,24,166.7
201003,아시아,미얀마,공용,45,13,246.2
201003,아시아,미얀마,유학연수,13,25,-48
201003,아시아,미얀마,기타,4300,4053,6.1
201003,아시아,GCC,전체,542,397,36.5
201003,아시아,GCC,관광,356,249,43
201003,아시아,GCC,상용,113,81,39.5
201003,아시아,GCC,공용,1,10,-90
201003,아시아,GCC,유학연수,23,18,27.8
201003,아시아,GCC,기타,49,39,25.6
201003,아시아,카자흐스탄,전체,510,383,33.2
201003,아시아,카자흐스탄,관광,251,187,34.2
201003,아시아,카자흐스탄,상용,80,52,53.8
201003,아시아,카자흐스탄,공용,1,0,0
